序号,经度,纬度
5083,113.933169599999999,22.697180580000001
5084,113.929715999999999,22.642440000000001
5085,113.906675600000000,22.726044139999999
5086,113.805616000000001,22.822327000000001
5087,113.760037900000000,23.045481129999999
5088,113.754832100000002,23.034713040000000
5089,113.718732500000002,22.832134249999999
5090,113.668806000000004,23.067743000000000
5091,113.668102000000005,22.820456000000000
5092,113.624994700000002,22.915000639999999
5093,113.833355499999996,22.652457349999999
5094,113.825274800000003,22.748875670000000
5095,113.725359699999998,22.817047550000002
5096,113.692896800000000,22.809846000000000
5097,113.664799700000003,23.061889610000001
5098,113.877926000000002,23.116206160000001
5099,113.716741499999998,23.047734070000001
5100,113.622288200000000,22.915207630000001
5101,113.908429600000005,22.769956659999998
5102,113.755199599999997,22.998878500000000
5103,113.708189000000004,22.794775999999999
5104,113.671758999999994,22.923259999999999
5105,114.051613000000003,22.609281020000001
5106,113.969149299999998,23.029049740000001
5107,113.931377699999999,22.935007310000000
5108,113.895236900000000,23.001545879999998
5109,113.831698900000006,22.681825880000002
5110,113.810980099999995,22.806432160000000
5111,113.784616000000000,23.051631000000000
5112,113.625817699999999,22.895038180000000
5113,113.868123400000002,23.117569830000001
5114,113.854607099999996,22.605922270000001
5115,113.813091000000000,22.806369080000000
5116,113.806104099999999,22.762046659999999
5117,113.761970899999994,22.790285680000000
5118,113.711690000000004,22.839699000000000
5119,113.676938899999996,22.827330730000000
5120,113.976076800000001,22.702186739999998
5121,113.950429000000000,23.085446000000001
5122,113.807878700000003,22.940001660000000
5123,113.752905799999994,22.841819539999999
5124,113.666945699999999,22.933840579999998
5125,113.999846500000004,22.974885799999999
5126,113.843343599999997,22.899855720000001
5127,113.741128000000003,23.020876999999999
5128,113.841179299999993,22.696881309999998
5129,113.881097999999994,23.000108000000001
5130,113.807074000000000,22.932576000000001
5131,113.678351899999996,22.820063260000001
5132,113.625845100000006,22.897753590000001
5133,114.016504999999995,23.076626999999998
5134,113.924172600000006,22.884788319999998
5135,113.916840699999995,22.900107869999999
5136,113.888704000000004,23.005561000000000
5137,113.746047899999994,22.855099129999999
5138,113.706797499999993,23.003000799999999
5139,113.857902800000005,22.600737060000000
5140,113.662711000000002,22.875124840000002
5141,113.748455000000007,23.045140000000000
5142,113.735767999999993,23.046245360000000
5143,113.689787999999993,22.967613450000002
5144,114.013090899999995,22.956249549999999
5145,113.833095299999997,22.732325790000001
5146,113.817553599999997,22.702632879999999
5147,114.022043300000007,23.074014600000002
5148,114.005549299999998,22.977466350000000
5149,113.967304999999996,23.091850000000001
5150,113.918723799999995,22.899274519999999
5151,113.796355800000001,22.763609219999999
5152,113.771279399999997,23.082382630000001
5153,113.731810999999993,23.084602270000001
5154,113.729760600000006,23.036361950000000
5155,113.684698299999994,22.831760750000001
5156,113.853802999999999,23.021051000000000
5157,113.838647899999998,22.642802650000000
5158,113.828846999999996,23.079241820000000
5159,113.731081700000004,23.040638710000000
5160,113.716187000000005,23.046427000000001
5161,114.124021999999997,22.586734000000000
5162,113.908711299999993,22.758325599999999
5163,113.887806999999995,22.868858240000002
5164,113.841594000000001,23.027519000000002
5165,113.830793000000000,23.028986440000001
5166,113.711223000000004,22.944069020000001
5167,113.688192400000005,22.845362269999999
5168,114.083447600000000,23.013875429999999
5169,113.951956199999998,23.088651450000000
5170,113.950257199999996,22.768279549999999
5171,113.903452000000001,22.564105999999999
5172,113.873720399999996,22.981839040000001
5173,113.847503399999994,22.928831070000001
5174,113.830755999999994,22.990606000000000
5175,113.804633199999998,22.940967470000000
5176,113.755377499999994,22.787233069999999
5177,113.744695699999994,23.013891709999999
5178,113.732463999999993,23.047032999999999
5179,114.088515000000001,22.979925999999999
5180,114.049829599999995,22.957162940000000
5181,113.846127999999993,22.605894129999999
5182,113.829040800000001,22.989911180000000
5183,113.769078500000006,23.061023469999999
5184,113.745362799999995,23.083359219999998
5185,114.057930999999996,23.006433999999999
5186,114.031952399999994,23.022728770000001
5187,113.925203199999999,22.962852120000001
5188,113.852056399999995,22.604628859999998
5189,113.827307700000006,23.039907979999999
5190,113.798052100000007,22.769561860000000
5191,113.788311699999994,22.819724189999999
5192,113.764786000000001,22.852982000000001
5193,113.759492399999999,22.799660650000000
5194,114.044068199999998,23.008850679999998
5195,113.915285400000002,23.054896570000000
5196,113.884510100000000,22.992593650000000
5197,113.715458299999995,22.939309699999999
5198,114.094007000000005,23.070486010000000
5199,114.026496699999996,22.963822459999999
5200,113.945782100000002,22.958900379999999
5201,113.849012200000004,22.914082170000000
5202,113.846956700000007,22.603346580000000
5203,113.846202399999996,22.765764480000001
5204,113.815900600000006,22.744531360000000
5205,113.812912100000005,22.736944460000000
5206,113.808364800000007,22.765514249999999
5207,113.806722699999995,22.806407579999998
5208,113.753922900000006,22.997517420000001
5209,113.628186999999997,22.907391480000001
5210,114.058601999999993,23.006454000000002
5211,113.978541000000007,23.016487999999999
5212,113.952097600000002,22.951288989999998
5213,113.916664999999995,22.586870000000001
5214,113.889271899999997,22.787881720000001
5215,113.876183999999995,22.998155340000000
5216,113.778210299999998,22.790417819999998
5217,113.765730000000005,23.125211170000000
5218,113.719831900000003,23.062035869999999
5219,113.661994300000003,23.063151510000001
5220,114.087669800000000,23.010629489999999
5221,114.030527899999996,23.081195120000000
5222,113.923278999999994,22.889059000000000
5223,113.884393399999993,22.574739099999999
5224,113.866724000000005,23.015829130000000
5225,113.865774900000005,23.104863179999999
5226,113.846441999999996,22.614781059999999
5227,113.846145500000006,23.020020660000000
5228,113.835621000000003,22.911690690000000
5229,113.789873499999999,23.049019340000001
5230,113.742159500000000,23.009058069999998
5231,113.665977600000005,22.871108240000002
5232,114.071489999999997,22.997837000000001
5233,113.931327199999998,22.961390150000000
5234,113.688051799999997,22.818223979999999
5235,113.660440899999998,23.063803629999999
5236,113.658520400000000,23.056771220000002
5237,113.887085200000001,22.576599900000001
5238,113.875240599999998,22.591012020000001
5239,113.850582900000006,22.901822530000000
5240,113.842765900000003,23.025204490000000
5241,113.783880800000006,23.053365429999999
5242,113.708304900000002,23.002862350000001
5243,113.915177900000003,22.959701400000000
5244,113.904990699999999,22.565363000000001
5245,113.779754900000000,23.029421520000000
5246,113.838852500000002,22.677844409999999
5247,113.836937000000006,23.022431999999998
5248,113.766299000000004,22.995435000000001
5249,113.748651400000000,23.085550030000000
5250,113.674762099999995,22.945350500000000
5251,113.662413999999998,23.056930930000000
5252,114.291399999999996,22.742578000000002
5253,113.862129199999998,22.610384939999999
5254,113.846121800000006,22.989927590000001
5255,113.822203099999996,22.725786700000000
5256,113.815627000000006,22.811046000000001
5257,113.773551999999995,22.991287010000001
5258,113.744092499999994,23.013671599999999
5259,113.740381700000000,22.861062799999999
5260,113.684530100000003,22.962991790000000
5261,113.926714599999997,23.024560520000001
5262,113.906707999999995,22.799742500000001
5263,113.829357000000002,22.681335069999999
5264,113.742027600000000,23.051424720000000
5265,113.712965499999996,23.040148869999999
5266,113.451846300000000,22.377765130000000
5267,113.910033499999997,22.991662170000001
5268,113.887062499999999,22.957230410000001
5269,113.850878399999999,22.598679700000002
5270,113.849380900000000,23.011992370000002
5271,113.801024999999996,22.784825229999999
5272,113.778707999999995,22.965911989999999
5273,113.712396999999996,22.994789999999998
5274,113.658293499999999,22.940570059999999
5275,113.988178500000004,22.911831840000001
5276,113.978744399999997,22.699120480000001
5277,113.923807999999994,23.056224000000000
5278,113.812026700000004,22.709325369999998
5279,113.767662000000001,22.968472999999999
5280,113.723316800000006,23.065378650000000
5281,113.721446999999998,23.047498000000001
5282,113.683479599999998,22.943925889999999
5283,113.664647599999995,22.942114839999999
5284,114.126029399999993,23.026532220000000
5285,114.084295400000002,23.004215649999999
5286,114.070731499999994,23.047092419999998
5287,113.974025600000004,23.028072620000000
5288,113.894018900000006,22.786033960000001
5289,113.867986500000001,22.587260040000000
5290,113.771804299999999,23.013533870000000
5291,113.762825599999999,23.016578299999999
5292,113.743270800000005,23.055114840000002
5293,113.729177600000000,23.084609369999999
5294,113.726555000000005,23.091320000000000
5295,113.706842100000003,23.003689730000001
5296,113.659904999999995,22.832568999999999
5297,113.623321399999995,22.914186980000000
5298,113.822307899999998,22.674995890000002
5299,113.772966199999999,23.044682190000000
5300,113.761711700000006,23.045085640000000
5301,113.760879799999998,23.017244200000000
5302,114.114757999999995,23.023527009999999
5303,113.825392600000001,23.109683789999998
5304,113.816630599999996,22.697727199999999
5305,113.789506000000003,23.111502999999999
5306,113.763362299999997,23.016446360000000
5307,114.101454700000005,23.024935450000001
5308,114.038778800000003,22.723013810000001
5309,113.972577400000006,23.049294220000000
5310,113.906226700000005,22.564651380000001
5311,113.895886500000003,22.795255200000000
5312,113.727372599999995,23.083348409999999
5313,113.662265500000004,23.061875749999999
5314,113.635701699999998,23.095724390000001
5315,114.005116200000003,22.971375230000000
5316,113.960470900000004,23.072666399999999
5317,113.900095800000003,22.580551910000001
5318,113.846794599999996,23.025296420000000
5319,113.829753999999994,23.027280380000001
5320,113.828360700000005,23.025244640000000
5321,113.761923899999999,22.996560819999999
5322,113.739597799999999,23.009957780000001
5323,114.124059000000003,23.025642000000001
5324,113.941917399999994,22.677316699999999
5325,113.864330899999999,22.725965729999999
5326,113.843672699999999,23.017507920000000
5327,113.834172499999994,23.081581920000001
5328,113.833131600000002,22.680289609999999
5329,113.789168300000000,22.795708210000001
5330,113.754413600000007,22.986907630000001
5331,113.687255199999996,22.949276420000000
5332,113.676597999999998,23.059750980000000
5333,114.033408699999995,22.968109179999999
5334,113.954866699999997,22.981611770000001
5335,113.845885999999993,22.984783000000000
5336,113.788049000000001,22.786385039999999
5337,113.778952399999994,22.964862449999998
5338,113.778125700000004,22.979009779999998
5339,113.767843999999997,23.054100580000000
5340,113.758117799999994,23.011028010000000
5341,113.743580899999998,23.022929670000000
5342,113.688276400000007,22.953094889999999
5343,113.660244000000006,23.004825000000000
5344,113.659782600000000,22.915604649999999
5345,113.657983700000003,23.101620590000000
5346,114.102999199999999,23.029038549999999
5347,114.051366299999998,23.067664229999998
5348,113.953116100000003,22.800245010000001
5349,113.876862900000006,22.584844400000001
5350,113.809882799999997,22.739175679999999
5351,113.806685200000004,22.747589820000002
5352,113.717231600000005,22.967891609999999
5353,113.952901999999995,23.086928000000000
5354,113.946592300000006,23.035044920000001
5355,113.892725700000000,22.999632429999998
5356,113.805887600000005,22.748073689999998
5357,113.725654000000006,23.006893000000002
5358,113.650982999999997,22.941790000000001
5359,114.031801000000002,22.656613000000000
5360,113.913280799999995,22.986668959999999
5361,113.783794900000004,22.777962890000001
5362,113.780372200000002,22.989346070000000
5363,113.776445400000000,23.009646310000001
5364,113.767499999999998,22.996749000000001
5365,113.751334499999999,23.035714740000000
5366,113.751209700000004,23.016904870000001
5367,113.635248599999997,23.087577140000000
5368,114.284628299999994,22.695321920000001
5369,114.032774000000003,22.966660000000001
5370,113.973836300000002,22.702595270000000
5371,113.914788000000001,22.993041999999999
5372,113.871230900000000,22.583267530000001
5373,113.749918300000004,23.019713079999999
5374,113.676674899999995,22.897948939999999
5375,114.092909000000006,23.029422050000001
5376,113.948856899999996,23.003671529999998
5377,113.823373000000004,22.921731000000001
5378,113.812844799999993,22.707066300000001
5379,113.796543200000002,22.813028769999999
5380,113.775939500000007,22.794164250000001
5381,113.769334400000005,23.005699870000001
5382,114.138293000000004,23.035518010000001
5383,114.129778000000002,23.038745909999999
5384,113.950558000000001,23.085222999999999
5385,113.925704600000003,23.025108029999998
5386,113.924378300000001,22.759876859999999
5387,113.891003799999993,22.958253610000000
5388,113.869044900000006,22.572244869999999
5389,113.851835199999996,22.595623159999999
5390,113.796558099999999,22.813613680000000
5391,113.772279200000000,23.111448140000000
5392,113.764051100000003,22.969704700000001
5393,113.661351300000007,22.915382930000000
5394,114.003122000000005,23.025523000000000
5395,113.893346899999997,22.990599069999998
5396,113.811883800000004,22.806261670000001
5397,113.764192499999993,23.100776320000001
5398,113.763548499999999,23.039839780000001
5399,113.687806800000004,22.966668830000000
5400,113.684360999999996,22.946773010000001
5401,113.665276000000006,22.873964000000001
5402,113.660855999999995,22.902289000000000
5403,113.952005999999997,23.086842220000001
5404,113.940211000000005,23.001533999999999
5405,113.924673999999996,22.669959580000000
5406,113.832171000000002,22.812421010000001
5407,113.821910399999993,22.933725180000000
5408,113.788229500000000,23.093841970000000
5409,113.767695799999998,23.025377180000000
5410,113.767463899999996,22.968580630000002
5411,113.681617900000006,22.831820130000001
5412,113.680934300000004,22.821907710000001
5413,113.674831900000001,22.948083579999999
5414,114.107071000000005,23.026401000000000
5415,113.955856999999995,23.031550990000000
5416,113.890781500000003,22.785826530000001
5417,113.719015099999993,22.834849649999999
5418,113.718222999999995,23.021753910000001
5419,113.711970399999998,23.013864000000002
5420,113.909260900000007,22.733097279999999
5421,113.858249999999998,22.603498640000002
5422,113.837473700000004,22.676218020000000
5423,113.767827900000000,23.083304710000000
5424,113.745776500000005,23.023797569999999
5425,114.293566999999996,22.741693999999999
5426,113.954685799999993,23.080361560000000
5427,113.763133199999999,23.052495740000001
5428,113.756725500000002,22.995462409999998
5429,113.655151000000004,22.948124000000000
5430,114.026698999999994,22.748037000000000
5431,114.018797000000006,23.079974000000000
5432,113.879473099999998,22.581352140000000
5433,113.822815599999998,22.933856790000000
5434,113.791176300000004,22.734536230000000
5435,113.750847500000006,23.032818389999999
5436,113.747216699999996,22.802920980000000
5437,113.732347000000004,23.021093000000000
5438,114.093051000000003,23.031400009999999
5439,113.975536800000000,22.691225660000001
5440,113.683193000000003,22.818589939999999
5441,113.663330000000002,23.058340999999999
5442,114.127544999999998,23.022374010000000
5443,113.869343000000001,22.603707000000000
5444,113.856544000000000,22.629004999999999
5445,113.824674500000000,23.116358139999999
5446,113.818163100000007,22.697291480000001
5447,113.813834900000003,22.709525620000001
5448,113.782202100000006,23.024773090000000
5449,113.753101999999998,22.839882230000001
5450,113.724923399999994,22.799775700000001
5451,113.682508600000006,22.798427199999999
5452,113.666952499999994,23.067578789999999
5453,114.086913699999997,23.037957840000001
5454,114.018503999999993,23.062889999999999
5455,113.731072900000001,23.086756590000000
5456,113.687678000000005,22.944914000000001
5457,113.677274100000005,22.833298469999999
5458,113.676126400000001,22.878622239999999
5459,114.354723000000007,22.687533999999999
5460,114.336498000000006,22.700354000000001
5461,114.126510999999994,23.027222009999999
5462,114.072323999999995,23.045807159999999
5463,113.972542000000004,23.022946999999998
5464,113.954294099999998,23.089862780000001
5465,113.899305499999997,22.675243080000001
5466,113.780568700000003,23.032841950000002
5467,113.742204000000001,23.019195000000000
5468,113.730170900000005,23.083197970000001
5469,113.632078800000002,22.927630400000002
5470,114.129202100000001,23.035411260000000
5471,114.089816999999996,23.016599150000001
5472,113.999741900000004,22.982178000000001
5473,113.937702200000004,22.514037049999999
5474,113.929150199999995,22.494903390000001
5475,113.926173800000001,22.508420420000000
5476,113.923150199999995,22.537061919999999
5477,113.923033000000004,22.490003999999999
5478,113.811253399999998,23.104558669999999
5479,113.797252299999997,23.076968059999999
5480,113.767275499999997,23.014623980000000
5481,113.744321099999993,23.025441080000000
5482,114.017782800000006,22.941734260000000
5483,113.941187099999993,23.003989740000002
5484,113.937935999999993,22.531514999999999
5485,113.936727000000005,22.498951999999999
5486,113.936691499999995,22.494471059999999
5487,113.928415700000002,22.524588529999999
5488,113.921940300000003,22.525203940000001
5489,113.921878100000001,22.525600950000001
5490,113.894394899999995,22.598503800000000
5491,113.893439200000003,22.988731430000001
5492,113.864805399999995,22.725142000000002
5493,113.845070000000007,22.914766000000000
5494,113.784871499999994,22.811289620000000
5495,113.738256000000007,23.047374999999999
5496,113.667690800000003,22.936706470000001
5497,114.107945000000001,23.017378000000001
5498,113.958935199999999,22.589641839999999
5499,113.940611000000004,22.551003649999998
5500,113.920310400000005,22.523801670000001
5501,113.918795900000006,22.519375430000000
5502,113.798855599999996,22.829226139999999
5503,113.789500000000004,22.811562009999999
5504,113.787564000000003,22.800937309999998
5505,113.747607799999997,22.785157779999999
5506,113.742769300000006,23.009232980000000
5507,113.738076800000002,23.010034970000000
5508,113.716191899999998,22.850724000000000
5509,113.675262300000000,23.066867259999999
5510,114.033220099999994,23.021904050000000
5511,114.004604299999997,22.597083720000001
5512,113.997168799999997,22.598457629999999
5513,113.969781699999999,22.569410540000000
5514,113.959617300000005,22.583171539999999
5515,113.952916099999996,22.593936790000001
5516,113.951616500000000,22.682830160000002
5517,113.948967600000003,22.554774949999999
5518,113.924789500000003,22.523619450000002
5519,113.922747700000002,22.522857219999999
5520,113.837279699999996,22.912589539999999
5521,113.810109699999998,23.103818340000000
5522,113.788565000000006,22.819552009999999
5523,113.746891599999998,22.786670659999999
5524,113.736340499999997,23.010152500000000
5525,113.666326799999993,23.096765580000000
5526,114.018864800000003,22.942025390000001
5527,113.972224499999996,22.589038150000000
5528,113.963241999999994,22.585008999999999
5529,113.958745500000006,22.580904420000000
5530,113.957241600000003,22.576209830000000
5531,113.926927000000006,22.529088130000002
5532,113.926875999999993,22.539179940000000
5533,113.924142700000004,22.544350359999999
5534,113.923221600000005,22.523884899999999
5535,113.907827600000005,22.732902650000000
5536,113.894429799999997,22.993535659999999
5537,113.816053199999999,23.062799070000001
5538,113.790650799999995,22.995811020000001
5539,113.734156999999996,23.083487000000002
5540,114.171661000000000,22.745256000000001
5541,114.142273299999999,22.827395849999998
5542,114.119853000000006,22.812976010000000
5543,114.049010699999997,22.525810239999998
5544,114.042779699999997,22.787398910000000
5545,113.960735999999997,22.564198000000001
5546,113.917631499999999,22.519085440000001
5547,113.845885499999994,22.767810680000000
5548,113.797039999999996,22.816824000000000
5549,113.717635000000001,23.116824000000001
5550,113.715142999999998,22.794249000000001
5551,113.658238299999994,23.121417940000001
5552,114.148036399999995,22.555671719999999
5553,114.134693400000003,22.582756780000000
5554,114.128177300000004,22.542139179999999
5555,114.122326400000006,22.587458860000002
5556,114.099236000000005,22.549074300000001
5557,114.097306799999998,22.549368160000000
5558,114.093764100000001,22.554107830000000
5559,114.090691100000001,22.545487049999998
5560,114.082800000000006,22.549274000000000
5561,114.043808999999996,22.569789000000000
5562,114.033194899999998,22.537359490000000
5563,113.957742900000000,22.589948719999999
5564,113.948679499999997,22.540489239999999
5565,113.781146000000007,22.784842000000001
5566,113.771185000000003,23.008489000000001
5567,113.750794999999997,23.024648979999998
5568,113.726714999999999,22.802026000000001
5569,113.724753699999994,22.800796770000002
5570,114.216877600000004,22.651712220000000
5571,114.175265800000005,22.571794950000001
5572,114.120597700000005,22.571903389999999
5573,114.117521300000007,22.578589720000000
5574,114.108331600000000,22.568453779999999
5575,114.053250500000004,22.557857500000001
5576,114.047647999999995,22.523150420000000
5577,114.031289000000001,23.029431010000000
5578,113.972964800000000,22.575912030000001
5579,113.959180599999996,22.585863369999998
5580,113.946251799999999,22.962636920000001
5581,113.924703699999995,22.527640930000000
5582,113.912979500000006,22.990928319999998
5583,113.909813099999994,22.584823320000002
5584,113.839938000000004,22.854354000000001
5585,113.839675000000000,22.860793000000001
5586,113.826800599999999,22.810763229999999
5587,113.813297199999994,22.921828120000001
5588,113.798609799999994,23.040621630000000
5589,113.748909999999995,22.782971520000000
5590,113.716395000000006,22.832688999999998
5591,114.218860699999993,22.674880439999999
5592,114.151143399999995,22.551614359999999
5593,114.149216199999998,22.615102709999999
5594,114.131326400000006,22.607066889999999
5595,114.125442699999994,22.658698050000002
5596,114.125065500000005,22.597967820000001
5597,114.123190500000007,22.606817580000001
5598,114.106960999999998,22.566210000000002
5599,114.098877999999999,23.016776249999999
5600,114.090225599999997,22.706771000000000
5601,114.077921599999996,22.643913810000001
5602,114.075182299999994,22.644552539999999
5603,114.069395099999994,22.626442290000000
5604,114.052894800000004,22.645630990000001
5605,114.030465300000003,22.667500470000000
5606,114.028697300000005,22.661381800000001
5607,114.023290599999996,22.668817879999999
5608,113.980365599999999,22.566553880000001
5609,113.953873599999994,22.547215810000001
5610,113.925742299999996,22.530378129999999
5611,113.921745799999997,22.522489969999999
5612,113.865947899999995,23.100822690000001
5613,113.855129300000002,22.985689470000001
5614,113.846825800000005,22.721930220000001
5615,113.813489000000004,22.815515000000001
5616,113.777901900000003,22.791646409999998
5617,113.763197800000000,22.968122080000001
5618,113.758520200000007,23.002357510000000
5619,113.741273000000007,23.054659930000000
5620,113.682648400000005,23.048472000000000
5621,113.664781399999995,23.012167620000000
5622,113.663727199999997,22.929931950000000
5623,114.237782100000004,22.702627780000000
5624,114.198903599999994,22.730771850000000
5625,114.195055699999998,22.729873290000000
5626,114.184142100000003,22.822891850000001
5627,114.171504200000001,22.860265980000001
5628,114.159396000000001,22.625611729999999
5629,114.153490399999995,22.611226389999999
5630,114.148105500000000,22.806883379999999
5631,114.134353200000007,22.607692790000002
5632,114.133576599999998,22.604462089999998
5633,114.124992500000005,22.616931439999998
5634,114.122355299999995,22.611817120000001
5635,114.119567399999994,22.622897230000000
5636,114.113826299999999,22.663552930000002
5637,114.107388000000000,22.823541010000000
5638,114.104957900000002,22.825044500000001
5639,114.089429899999999,22.542825860000001
5640,114.060762800000006,22.803858680000001
5641,114.058366800000002,22.647139620000001
5642,114.055421199999998,22.674056929999999
5643,114.042217399999998,22.653214340000002
5644,114.037486599999994,22.723191369999999
5645,114.028776500000006,22.632697759999999
5646,114.022966800000006,23.070455020000001
5647,114.020275499999997,22.741026210000001
5648,114.016813900000002,22.553469300000000
5649,114.015911500000001,22.736118179999998
5650,114.015868900000001,22.735025850000000
5651,113.974045899999993,22.542236010000000
5652,113.959634600000001,23.065848490000000
5653,113.955940699999999,22.591040310000000
5654,113.952326999999997,22.593971329999999
5655,113.923433900000006,22.535942639999998
5656,113.923126600000003,23.055647709999999
5657,113.851346100000001,22.803981740000001
5658,113.839529400000004,23.019037850000000
5659,113.826205200000004,22.814111980000000
5660,113.805222599999993,23.041235539999999
5661,113.799761700000005,23.063991280000000
5662,113.767623200000003,22.799842300000002
5663,113.754614399999994,22.989613200000001
5664,113.741715799999994,23.051564379999999
5665,113.725354899999999,23.091170009999999
5666,113.717930800000005,23.064882780000001
5667,113.704376300000007,22.983973949999999
5668,113.688104899999999,22.817360030000000
5669,113.666923699999998,22.873316200000001
5670,114.263427600000000,22.721783380000002
5671,114.255152100000004,22.692492980000001
5672,114.240219300000007,22.699221450000000
5673,114.197143100000005,22.640228950000001
5674,114.180545899999998,22.805561319999999
5675,114.179901999999998,22.684730999999999
5676,114.176162000000005,22.745635000000000
5677,114.159618199999997,22.847455050000001
5678,114.158972800000001,22.627512480000000
5679,114.158640800000001,22.624187729999999
5680,114.157332600000004,22.630012059999999
5681,114.155282000000000,22.762739419999999
5682,114.152930999999995,22.692152000000000
5683,114.143062000000000,22.578164000000001
5684,114.130066700000000,22.698023540000001
5685,114.124868100000000,22.616138500000002
5686,114.124227899999994,22.616694849999998
5687,114.108902999999998,22.857148010000000
5688,114.106903399999993,23.017327410000000
5689,114.104068299999994,22.555353650000001
5690,114.096206699999996,22.701602520000002
5691,114.090278999999995,22.814526999999998
5692,114.085839000000007,22.806737999999999
5693,114.076205400000006,22.642807330000000
5694,114.071561200000005,22.537424609999999
5695,114.070209000000006,22.637038929999999
5696,114.065773100000001,22.726274210000000
5697,114.061978400000001,22.635124290000000
5698,114.059186800000006,22.647075480000002
5699,114.044223299999999,22.688203810000001
5700,114.038176000000007,22.659876000000001
5701,114.035491699999994,22.661934519999999
5702,113.997155000000006,23.034516369999999
5703,113.973930400000000,22.574389270000001
5704,113.954894199999998,22.589738709999999
5705,113.950080000000000,23.001060240000001
5706,113.947357400000001,23.033505110000000
5707,113.920751699999997,22.977742129999999
5708,113.877890199999996,22.583004590000002
5709,113.845940299999995,22.731844079999998
5710,113.797703100000007,23.064178790000000
5711,113.753766799999994,22.995341880000002
5712,113.739783299999999,22.793731149999999
5713,113.649505599999998,23.000425620000001
5714,113.617808600000004,22.913903280000000
5715,114.204505999999995,22.835869010000000
5716,114.158841499999994,22.623024019999999
5717,114.157100400000004,22.764452980000002
5718,114.151445499999994,22.617278639999999
5719,114.145467199999999,22.613430019999999
5720,114.128284300000004,22.547290170000000
5721,114.122844999999998,22.739750000000001
5722,114.120863299999996,22.611350680000001
5723,114.107417799999993,22.821129469999999
5724,114.105804000000006,22.815296289999999
5725,114.089235099999996,22.636098300000000
5726,114.085463099999998,22.533842929999999
5727,114.074737400000004,22.661613100000000
5728,114.073273299999997,22.663208319999999
5729,114.044124800000006,22.799095510000001
5730,114.041682899999998,22.675859400000000
5731,114.041576100000000,22.670130910000001
5732,114.041180199999999,22.676183760000001
5733,114.036299000000000,22.960895730000001
5734,114.012893599999998,22.737805160000001
5735,113.926347800000002,22.979318459999998
5736,113.855228999999994,22.604003870000000
5737,113.809745599999999,22.808561170000001
5738,113.806394699999998,22.809755160000002
5739,113.795259999999999,22.829797830000000
5740,113.781351999999998,22.997580249999999
5741,113.746582700000005,23.026763620000001
5742,113.689594700000001,22.945111010000002
5743,113.669436000000005,22.861047750000001
5744,113.660343299999994,22.915077849999999
5745,113.643021399999995,22.921853230000000
5746,113.635884300000001,22.892080340000000
5747,114.240639000000002,22.742314830000002
5748,114.238985000000000,22.734732000000001
5749,114.237652800000006,22.706288010000002
5750,114.233160699999999,22.701060080000001
5751,114.196820900000006,22.639364550000000
5752,114.190087399999996,22.811825480000000
5753,114.177140800000004,22.748345820000001
5754,114.159176000000002,22.682912000000002
5755,114.158361799999994,22.847130740000001
5756,114.146244499999995,22.747918620000000
5757,114.144500899999997,22.618906750000001
5758,114.129080700000003,22.558257650000002
5759,114.120081400000004,22.622226540000000
5760,114.107963600000005,22.822898700000000
5761,114.103814099999994,22.724091460000000
5762,114.097622599999994,22.818830830000000
5763,114.092106000000001,22.650666000000001
5764,114.073366199999995,22.626747850000001
5765,114.068871299999998,22.622737890000000
5766,114.067091800000000,22.532608509999999
5767,114.067070700000002,22.614968080000001
5768,114.064552000000006,22.548456999999999
5769,114.034435999999999,22.968461000000001
5770,114.028633999999997,22.676064369999999
5771,114.008680600000005,22.690872890000001
5772,113.996047000000004,22.683322189999998
5773,113.935311999999996,23.087802000000000
5774,113.920538899999997,22.521491439999998
5775,113.892179400000003,23.029038910000001
5776,113.890925800000005,23.088689440000000
5777,113.851105399999994,22.904298220000001
5778,113.812851499999994,22.709105330000000
5779,113.726046999999994,23.041317589999998
5780,113.702894999999998,22.939189460000001
5781,113.631809000000004,22.920758840000001
5782,114.265349299999997,22.730096249999999
5783,114.171051000000006,22.850317000000000
5784,114.167714300000000,22.714830870000000
5785,114.142658499999996,22.705059689999999
5786,114.139867600000002,22.702984520000001
5787,114.137518999999998,22.707882000000001
5788,114.126071400000001,22.599903220000002
5789,114.125172699999993,22.600454050000000
5790,114.124019799999999,22.599621559999999
5791,114.105069000000000,22.722482350000000
5792,114.092252500000001,23.038212600000001
5793,114.091417000000007,22.816913000000000
5794,114.078244100000006,22.785719770000000
5795,114.068680200000003,22.628402950000002
5796,114.067372599999999,22.727741540000000
5797,114.063949600000001,22.646130220000000
5798,114.057196899999994,23.048092140000001
5799,114.033635899999993,22.666374340000001
5800,113.981379700000005,22.969275499999998
5801,113.957048299999997,22.550895510000000
5802,113.907065099999997,22.584713050000001
5803,113.835294300000001,23.058496959999999
5804,113.832939600000003,22.681320450000001
5805,113.808238399999993,22.939329850000000
5806,113.795383700000002,22.816375749999999
5807,113.790597000000005,22.765174999999999
5808,113.786950800000000,23.040804390000002
5809,113.715091000000001,23.037506000000000
5810,113.714085800000007,23.015068379999999
5811,113.664675799999998,23.060748749999998
5812,114.247078099999996,22.654146130000001
5813,114.222096699999994,22.649344140000000
5814,114.216875000000002,22.654654220000001
5815,114.175976300000002,22.572850769999999
5816,114.153877199999997,22.671425780000000
5817,114.149521199999995,22.614484709999999
5818,114.144020400000002,22.553876230000000
